timestamp,date,datetime,price_usd,market_cap_usd,volume_usd,volatility,price_change,volume_change,price_ma,price_deviation,kmeans_cluster,dbscan_cluster
1766286113356,2025-12-21,2025-12-21 04:01:53,87902.53,1754586683176.07,16970126724.24,88.26137471756311,-0.2179137176554713,0.33018380593765606,88191.34666666666,-0.32748866820040134,2,0
1766290040674,2025-12-21,2025-12-21 05:07:20,88026.57,1757683488239.91,16531613853.89,94.46159310206637,0.1411108417471052,-2.5840282602229037,88184.87166666666,-0.17951113799317212,2,0
1766293275909,2025-12-21,2025-12-21 06:01:15,88039.56,1757699860290.6,16963134425.92,98.5501362564315,0.014756908056279272,2.6102749304688144,88177.17916666668,-0.15607118300594172,2,0
1766296928076,2025-12-21,2025-12-21 07:02:08,88096.92,1758845209300.59,16491713853.21,97.56104161468399,0.06515252915848535,-2.7790888221086107,88169.75666666667,-0.08260958113112986,2,0
1766300488981,2025-12-21,2025-12-21 08:01:28,88067.81,1758212657026.48,16546776785.64,97.54500097965698,-0.033043152927481056,0.33388241464837876,88161.58625000001,-0.10636860563521212,2,0
1766304136261,2025-12-21,2025-12-21 09:02:16,88096.04,1758775454831.69,16283980210.35,98.24267336419288,0.03205484501089817,-1.5882040272523934,88157.68458333332,-0.06992536569521196,2,0
1766307672234,2025-12-21,2025-12-21 10:01:12,88507.34,1766721396648.21,16602827968.25,121.17257652543387,0.4668768312400928,1.958045599302194,88170.01166666666,0.38258850935466976,2,0
1766311212262,2025-12-21,2025-12-21 11:00:12,88948.66,1774684592265.78,17721322469.59,199.9376089051799,0.49862531175381974,6.736771009607079,88201.8875,0.846662720228075,2,0
1766314967550,2025-12-21,2025-12-21 12:02:47,88630.32,1769831202662.21,17781464100.81,217.25012502835634,-0.3578918445764079,0.33937439670885805,88223.12624999999,0.4615498988849541,2,0
1766318509426,2025-12-21,2025-12-21 13:01:49,88565.64,1768487359946.12,17493427052.53,228.24169276480865,-0.07297728362033462,-1.6198725068251374,88236.83125,0.3726434249076646,2,0
1766322025831,2025-12-21,2025-12-21 14:00:25,88561.98,1768250409659.54,18330344527.37,237.5472829184692,-0.004132528145228687,4.784182495098688,88251.56958333333,0.3517335931046012,2,0
1766325813223,2025-12-21,2025-12-21 15:03:33,87655.16,1750394809320.58,19384252349.52,266.2122639020063,-1.0239382633495664,5.749525441686898,88231.66083333333,-0.6533945160822886,2,0
1766329298612,2025-12-21,2025-12-21 16:01:38,88027.29,1757350394308.38,20154614437.14,269.44517637937355,0.42453861244449165,3.974164562705318,88224.15291666666,-0.2231394806959662,2,0
1766333370446,2025-12-21,2025-12-21 17:09:30,88082.42,1758332591838.35,20278043293.89,270.58599500552987,0.06262830538121822,0.6124099130497385,88221.40333333332,-0.15753924567283503,2,0
1766336595514,2025-12-21,2025-12-21 18:03:15,88341.39,1762148900215.49,19907507639.74,270.4252070676705,0.29400872501006425,-1.827275190114841,88231.33791666666,0.1247312870142418,2,0
1766340107561,2025-12-21,2025-12-21 19:01:47,88284.58,1762748924848.97,20787753693.5,270.00519445825876,-0.06430734223221712,4.4216788444316535,88237.10583333333,0.05380295083152256,2,0
1766343963104,2025-12-21,2025-12-21 20:06:03,88427.25,1764086611454.29,21294337940.44,272.6783221565643,0.1616023998754823,2.4369359691730486,88246.20791666665,0.20515565213217019,2,0
1766347366484,2025-12-21,2025-12-21 21:02:46,88459.81,1766560219308.32,21168432996.86,275.8764943584739,0.03682122875019456,-0.5912601928839134,88257.15000000001,0.22962445535572917,2,0
1766350923466,2025-12-21,2025-12-21 22:02:03,88197.18,1761129686375.23,21728347190.48,276.07543773650855,-0.2968918879658555,2.6450431815290942,88255.99416666666,-0.06664042167560427,2,0
1766354536004,2025-12-21,2025-12-21 23:02:16,88106.67,1759337563084.8,20860674753.72,277.3968394701607,-0.10262232874111987,-3.9932739897499347,88252.78541666667,-0.1655646515595114,2,0
1766358086297,2025-12-22,2025-12-22 00:01:26,88466.39,1765523624319.86,21761939349.28,280.74917353955897,0.4082778295899647,4.320400016779313,88260.19916666666,0.23361700435773958,2,0
1766361702740,2025-12-22,2025-12-22 01:01:42,88672.33,1769182018548.07,22542141406.09,292.7108008735611,0.23278897217349215,3.5851678671083853,88273.71541666666,0.45156656367279396,2,0
1766365275151,2025-12-22,2025-12-22 02:01:15,88634.6,1774858609754.67,24767316139.51,301.8150524808607,-0.04254991382316442,9.871177246802487,88287.20583333333,0.39348189059520455,2,0
1766368912902,2025-12-22,2025-12-22 03:01:52,88596.95,1769579686019.65,25003285689.96,305.273249392131,-0.04247776827560612,0.9527457441122156,88308.14125,0.32704657340978344,2,0
1766372506641,2025-12-22,2025-12-22 04:01:46,88434.57,1765501356223.93,25712169966.5,293.6338824266203,-0.18327944697869025,2.835164487300368,88330.30958333332,0.11803470083881437,2,0
1766376108274,2025-12-22,2025-12-22 05:01:48,88683.96,1770658387817.34,26203809505.23,294.72786694885536,0.2820051027556225,1.912088864419248,88357.70083333335,0.3692481397655076,2,0
1766379727977,2025-12-22,2025-12-22 06:02:07,88884.55,1775066844177.21,26777167243.83,305.3501179951893,0.22618520868937786,2.1880701677577274,88392.90875,0.5561998772893653,2,0
1766383299298,2025-12-22,2025-12-22 07:01:39,88802.67,1774394725667.33,27391527418.53,309.5600985276469,-0.09211949658293195,2.2943434199207857,88422.315,0.43015725159423374,2,0
1766386812772,2025-12-22,2025-12-22 08:00:12,88944.8,1774355612499.32,28062112906.37,317.55190778510223,0.16005149394719975,2.4481493039572477,88458.85625,0.5493443738709948,2,0
1766390529744,2025-12-22,2025-12-22 09:02:09,89102.18,1777344939716.43,28906969399.27,333.58082503236704,0.17694120398268343,3.01066600265949,88500.77875,0.6795434554297584,2,0
1766394196818,2025-12-22,2025-12-22 10:03:16,89286.25,1783893446963.94,29914781021.77,370.1347975455743,0.20658304880980527,3.486396683719639,88533.23333333334,0.8505468944430239,2,0
1766397699263,2025-12-22,2025-12-22 11:01:39,89759.27,1791471091453.34,29826039307.51,440.0692916918472,0.5297792213246666,-0.2966483832705369,88567.00875,1.346168586731242,2,0
1766401588594,2025-12-22,2025-12-22 12:06:28,89719.55,1791567848827.93,30087928852.6,499.09097119467094,-0.044251696788533135,0.8780567288532382,88612.39333333333,1.2494377197350763,2,0
1766404916201,2025-12-22,2025-12-22 13:01:56,89932.45,1795315580817.79,30889419550.62,566.8998329271257,0.2372949931202184,2.663828081841335,88669.34375,1.4245129112055677,2,0
1766408437043,2025-12-22,2025-12-22 14:00:37,90168.94,1798931735707.48,33171148860.07,643.4046642770037,0.2629640357846519,7.386766545453605,88736.30041666667,1.6144909992937404,2,0
1766412141367,2025-12-22,2025-12-22 15:02:21,89882.06,1794472878175.57,31552620489.89,641.2817282534195,-0.3181583370060692,-4.879325636286036,88829.08791666666,1.1853910785633275,2,0
1766415762845,2025-12-22,2025-12-22 16:02:42,90069.33,1800005736160.03,33919331401.78,665.2931821028881,0.20835080993917288,7.500837886502443,88914.17291666666,1.2991821724709636,2,0
1766419292252,2025-12-22,2025-12-22 17:01:32,89748.71,1790606359619.58,35971496873.37,661.6545865824114,-0.35597022871158845,6.050135385281541,88983.60166666667,0.8598307092574647,2,0
1766422960015,2025-12-22,2025-12-22 18:02:40,89525.98,1788600251152.38,37170819274.34,655.8222768240707,-0.2481706979409637,3.3340908919969436,89032.95958333334,0.5537504526120947,2,0
1766426487516,2025-12-22,2025-12-22 19:01:27,89223.13,1781690283893.07,37990587471.99,636.9682050490376,-0.3382816920853515,2.205407934648096,89072.06583333334,0.16959769064896976,2,0
1766430131574,2025-12-22,2025-12-22 20:02:11,89141.17,1783309361744.81,38933250864.4,622.0410497521315,-0.09185958842735653,2.481307753150741,89101.8125,0.04417137979095347,2,0
1766433706967,2025-12-22,2025-12-22 21:01:46,88035.96,1759721108344.86,39884305912.07,646.5929277982566,-1.2398423758629096,2.442783550190586,89084.15208333333,-1.1766313747396975,2,0
1766437325090,2025-12-22,2025-12-22 22:02:05,88366.44,1764265015206.03,41501478579.04,637.3550297300559,0.37539205570087386,4.054659169787889,89091.20458333334,-0.8135085688008779,2,0
1766440966912,2025-12-22,2025-12-22 23:02:46,88231.54,1761389907807.32,41028743355.85,629.4289386304281,-0.1526597654041617,-1.139080436109463,89096.40750000002,-0.9707097337230146,2,0
1766444517821,2025-12-23,2025-12-23 00:01:57,88604.75,1768990283622.25,42621045735.97,624.0180301068808,0.4229893301193721,3.8809435773103473,89102.1725,-0.5582607988598713,2,0
1766448189916,2025-12-23,2025-12-23 01:03:09,88491.12,1767081210842.81,41948947368.21,630.5076600441713,-0.12824368896702243,-1.5769166526873435,89094.62208333334,-0.677372067158962,2,0
1766451735166,2025-12-23,2025-12-23 02:02:15,88741.54,1771708654770.43,40617542835.31,627.4859447312326,0.2829888467904995,-3.1738687534004106,89099.07791666668,-0.40128127588602386,2,0
1766455292713,2025-12-23,2025-12-23 03:01:32,88470.12,1766200160111.76,39522184155.04,632.413369965239,-0.30585450737050657,-2.696762541031339,89093.79333333333,-0.7000188340841471,2,0
1766458885971,2025-12-23,2025-12-23 04:01:25,88176.44,1761914404519.96,39570490987.29,646.1578371255144,-0.3319538845431569,0.12222713213545511,89083.03791666667,-1.0176998201551555,2,0
1766462502845,2025-12-23,2025-12-23 05:01:42,88197.33,1759579450741.97,39909608993.26,666.5389893533426,0.023691135636694227,0.8569972156244443,89062.76166666666,-0.9717098936429678,2,0
1766466118068,2025-12-23,2025-12-23 06:01:58,87913.07,1756019400290.65,40237331908.25,706.1535366534436,-0.3223000061339687,0.821162931075925,89022.28333333333,-1.245995150652339,2,0
1766469683018,2025-12-23,2025-12-23 07:01:23,87728.16,1751642375675.47,40332071296.99,753.1797183884764,-0.21033277531998795,0.2354514681938369,88977.51208333333,-1.404121169586345,2,0
1766473324754,2025-12-23,2025-12-23 08:02:04,87408.0,1744668803336.91,40182519512.04,818.5704532924017,-0.3649455317425998,-0.3708011518891663,88913.47875000001,-1.6931951951098405,2,0
1766476892019,2025-12-23,2025-12-23 09:01:32,87541.13,1748883722181.99,47327176174.98,863.7008561496531,0.15230871316127548,17.780509409817434,88848.435,-1.471387762767001,2,-1
1766480531260,2025-12-23,2025-12-23 10:02:11,87411.24,1744864570442.58,48816680907.82,906.1356660425192,-0.14837596910161066,3.147250381753053,88770.30958333334,-1.5309956557687798,2,0
1766484146960,2025-12-23,2025-12-23 11:02:26,87464.02,1746447065812.69,48778344868.13,918.2621824378374,0.060381250740748627,-0.07853061489860869,88674.67416666668,-1.3652761377969251,2,0
1766487782898,2025-12-23,2025-12-23 12:03:02,87527.84,1747989481851.74,48403437151.8,918.8139430078288,0.07296714694795536,-0.7685945829927987,88583.35291666667,-1.1915477140040411,2,0
1766491498983,2025-12-23,2025-12-23 13:04:58,87792.52,1752710815553.69,39088747226.29,885.4276294585078,0.30239521505386335,-19.243860505810407,88494.18916666666,-0.7928985770412131,2,0
1766495164524,2025-12-23,2025-12-23 14:06:04,87706.22,1751358536939.98,35862354263.56,823.4335628752099,-0.09829994628244298,-8.25401986932961,88391.57583333335,-0.775363293245978,2,0
1766498542279,2025-12-23,2025-12-23 15:02:22,87594.36,1747415785420.21,46669375129.21,774.342068839358,-0.12753941510648126,30.1347222946573,88296.255,-0.7949317895759044,2,-1
1766502026292,2025-12-23,2025-12-23 16:00:26,87152.74,1739754082622.69,46090226549.43,710.1844195671644,-0.5041648800219511,-1.2409606474836132,88174.73041666666,-1.1590513652123147,2,0
1766505684595,2025-12-23,2025-12-23 17:01:24,87356.97,1743885545490.39,46131372503.28,644.4847437330263,0.234335719106471,0.08927262226812172,88075.07458333333,-0.8153323590477237,2,0
1766509327519,2025-12-23,2025-12-23 18:02:07,87964.31,1756739391516.7,37787240322.21,565.6400184711979,0.6952393151914427,-18.087760515854413,88010.005,-0.05192023338710977,2,-1
1766512933386,2025-12-23,2025-12-23 19:02:13,87391.65,1746462014066.67,47105592099.5,516.2467328265167,-0.6510140305767242,24.660048465653638,87933.69333333334,-0.6164227985723364,2,-1
1766516533274,2025-12-23,2025-12-23 20:02:13,87941.59,1756062861668.22,39251229266.84,447.78927011986156,0.6292820881628858,-16.673949912505982,87883.71083333333,0.06585881060078401,2,-1
1766520129460,2025-12-23,2025-12-23 21:02:09,87711.62,1750074467136.37,37928840247.45,447.8888915666738,-0.26150311814922,-3.3690384838651943,87870.19666666667,-0.18046695316755865,2,0
1766523635882,2025-12-23,2025-12-23 22:00:35,87708.0,1754742855237.91,47315984349.76,436.183476190768,-0.004127161258671297,24.749357061981648,87842.76166666667,-0.15341237469064015,2,-1
1766527203736,2025-12-23,2025-12-23 23:00:03,87677.4,1749770914081.29,38179820558.98,429.321498578529,-0.03488849363798563,-19.308831711595452,87819.6725,-0.1620052727935263,2,0
1766530887149,2025-12-24,2025-12-24 00:01:27,87350.52,1744100844170.94,47668506404.4,405.26436247408253,-0.37282127435347423,24.85262032796074,87767.41291666667,-0.4749973854903244,2,-1
1766534791633,2025-12-24,2025-12-24 01:06:31,87496.15,1745170281695.87,48245169577.69,377.9857803624269,0.1667190990963574,1.2097361901751924,87725.95583333333,-0.26195876824634423,2,0
1766538057708,2025-12-24,2025-12-24 02:00:57,87576.76,1748485667811.4,47938775351.6,310.70769608457846,0.09212976799550798,-0.6350775192045077,87677.42333333332,-0.11481100779002923,2,0
1766541652793,2025-12-24,2025-12-24 03:00:52,87568.34,1748078585279.54,48141440787.64,261.27203893661243,-0.009614422821757618,0.4227588930955761,87639.84916666667,-0.08159435159533394,2,0
1766545273772,2025-12-24,2025-12-24 04:01:13,87098.64,1739307213722.25,47751735157.02,257.6335651566107,-0.5363810710583228,-0.809501386423106,87594.94083333334,-0.5665861847862335,2,0
1766548910743,2025-12-24,2025-12-24 05:01:50,87287.04,1743329621709.43,47784963626.25,230.69180389168622,0.21630647734567354,0.06958588859806714,87557.01208333333,-0.3083386206422764,2,0
1766552484691,2025-12-24,2025-12-24 06:01:24,87102.95,1740339263402.66,47480965192.96,235.54560416046124,-0.21090187042658304,-0.6361801081773866,87523.25708333333,-0.48022331131158325,2,0
1766556088488,2025-12-24,2025-12-24 07:01:28,86901.83,1735279624939.09,45407193162.75,263.07672514022823,-0.23089918309310287,-4.367586087987696,87488.82666666666,-0.6709390090498323,2,0
1766559677657,2025-12-24,2025-12-24 08:01:17,86953.96,1736080617318.87,45936034169.39,284.5878084972841,0.05998722926778832,1.1646635033011332,87469.90833333333,-0.5898580931022879,2,0
1766563229475,2025-12-24,2025-12-24 09:00:29,86897.94,1736776838353.66,40368750113.18,306.9919345825314,-0.06442489795749351,-12.119644538055974,87443.10875,-0.6234553617697142,2,0
1766566832366,2025-12-24,2025-12-24 10:00:32,86744.95,1732737719542.83,37314599944.02,338.5085912557842,-0.1760571079130413,-7.56562975221483,87415.34666666666,-0.7669095785011671,2,0
1766570410304,2025-12-24,2025-12-24 11:00:10,86755.27,1732506825901.82,36647270186.29,364.031016667288,0.011896946162281985,-1.7883878126286668,87385.81541666666,-0.7215649515429248,2,0
1766574083760,2025-12-24,2025-12-24 12:01:23,87032.39,1737848627047.22,36901497068.78,369.63189457134735,0.31942728090177397,0.6937130138143344,87365.17166666668,-0.38090884538792286,2,0
1766577622377,2025-12-24,2025-12-24 13:00:22,87167.51,1740491692869.22,36879269189.45,360.1089772315733,0.1552525444837194,-0.0602357115446317,87339.12958333334,-0.19649793185722028,2,0
1766581300455,2025-12-24,2025-12-24 14:01:40,87377.76,1745327495280.97,35291944622.34,351.69444633277715,0.24120225528985184,-4.30411068873372,87325.44374999999,0.05990951520358406,2,0
1766584903056,2025-12-24,2025-12-24 15:01:43,87253.65,1741682275626.73,36576634207.77,347.21552078223357,-0.14203843174739328,3.640177947623724,87311.2475,-0.06596801861066467,2,0
1766588505526,2025-12-24,2025-12-24 16:01:45,87021.17,1738025571315.6,36358253087.54,350.84663203293314,-0.2664415757965388,-0.5970508904386995,87305.76541666666,-0.3259755129669067,2,0
1766592109714,2025-12-24,2025-12-24 17:01:49,86946.66,1735531163211.73,34754684114.03,358.1636309548211,-0.0856228432690509,-4.410467603185109,87288.66916666667,-0.391813931787237,2,0
1766595620332,2025-12-24,2025-12-24 18:00:20,87210.89,1743661477129.66,34851760370.67,328.1287271351686,0.30389896518163706,0.27931848357904965,87257.27666666666,-0.053160800380993786,2,0
1766599284539,2025-12-24,2025-12-24 19:01:24,87268.56,1742429015038.08,34023339265.67,326.8967686543741,0.06612706280144653,-2.3769849677296895,87252.14791666667,0.018809947634760835,2,0
1766602921332,2025-12-24,2025-12-24 20:02:01,87423.5,1745433626696.79,32998401563.87,294.93267746112133,0.17754389438762175,-3.0124547558274983,87230.56083333334,0.22118299461045735,2,0
1766606474832,2025-12-24,2025-12-24 21:01:14,87498.39,1747011305207.86,32051721220.74,282.77211737353747,0.08566346577292272,-2.868867273154585,87221.67625,0.31725341898596604,2,0
1766610100175,2025-12-24,2025-12-24 22:01:40,87501.92,1746995584179.62,29381822590.16,270.21230362546214,0.004034359946514243,-8.329969589440855,87213.08958333333,0.3311778289779339,2,0
1766613725917,2025-12-24,2025-12-24 23:02:05,87634.85,1749682562942.44,29945869455.61,267.1557188103582,0.1519166665143068,1.9197136723536623,87211.31666666667,0.4856403383429484,2,0
1766617299303,2025-12-25,2025-12-25 00:01:39,87941.71,1755879392438.76,29281594082.7,305.10826414237573,0.35015750012694635,-2.2182537524738866,87235.94958333332,0.8090247427094249,2,0
1766620919700,2025-12-25,2025-12-25 01:01:59,87589.02,1749380269942.66,28866214135.26,309.1143948648273,-0.4010497407885283,-1.4185701306658527,87239.81916666667,0.400276888087317,2,0
1766624505409,2025-12-25,2025-12-25 02:01:45,87504.67,1747114477952.94,27869627273.47,306.03279221872856,-0.09630202507118213,-3.452433551279832,87236.81541666666,0.3070430552215686,2,0
1766628108590,2025-12-25,2025-12-25 03:01:48,87624.63,1749721506316.2,27654735612.74,308.88644221171927,0.1370898261772835,-0.7710604042938218,87239.16083333333,0.44185336376985457,2,0
1766631772075,2025-12-25,2025-12-25 04:02:52,87826.55,1753770091969.64,25973863148.21,329.5353717046158,0.23043749228954802,-6.078063764802932,87269.49041666667,0.6383211139123928,2,0
1766635274462,2025-12-25,2025-12-25 05:01:14,87787.45,1752989932430.35,25640060562.62,346.10832011349225,-0.044519567260703496,-1.285148010849535,87290.34083333334,0.5694893179714013,2,0
1766638899056,2025-12-25,2025-12-25 06:01:39,87726.49,1751977475844.36,26164354172.33,354.72604096199177,-0.06944044963146379,2.044822040999228,87316.32166666667,0.46974989956536173,2,0
1766642427342,2025-12-25,2025-12-25 07:00:27,87695.31,1751180047576.77,25575377539.79,351.3760539056562,-0.03554228603014353,-2.251065050796741,87349.38333333333,0.39602645544339804,2,0
1766646112170,2025-12-25,2025-12-25 08:01:52,87745.16,1751875848642.65,24886221868.87,349.7759748634081,0.05684454505037184,-2.6946060516519044,87382.34999999999,0.4151982637226079,2,0
1766649745893,2025-12-25,2025-12-25 09:02:25,87792.01,1752753689604.07,24312287936.85,343.4958326374521,0.05339325838598086,-2.3062316772877844,87419.60291666667,0.42599951373414946,2,0
1766653323653,2025-12-25,2025-12-25 10:02:03,87507.37,1747565892749.25,24810639987.27,312.22081285274766,-0.3242208487993392,2.0497949502508606,87451.37041666667,0.06403511239047516,2,0
1766656908573,2025-12-25,2025-12-25 11:01:48,87461.72,1746240053893.67,24817684540.04,274.7994447490971,-0.05216703461662364,0.028393273102245153,87480.80583333333,-0.021817166807645505,2,0
1766660449419,2025-12-25,2025-12-25 12:00:49,87352.87,1743578715902.54,23918748268.55,259.41826582395674,-0.12445444704266562,-3.6221601174746487,87494.15916666666,-0.16148411278235042,2,0
1766664125367,2025-12-25,2025-12-25 13:02:05,87471.53,1746257949915.54,24486914447.62,250.02708292794594,0.13583984132405913,2.3754009728722547,87506.82666666666,-0.040335900650488254,2,0
1766667649483,2025-12-25,2025-12-25 14:00:49,87514.03,1747187682770.51,23969660722.22,248.51134384081345,0.048587237470298916,-2.112367920043401,87512.50458333334,0.001743084229984314,2,0
1766671250802,2025-12-25,2025-12-25 15:00:50,87582.17,1748946725752.15,23975719145.66,242.6109883263706,0.07786180113062979,0.025275382535472346,87526.19291666667,0.06395466484715832,2,0
1766674953996,2025-12-25,2025-12-25 16:02:33,87688.24,1750420339184.54,22249703670.77,219.33221637886317,0.12110912529343931,-7.199014404547843,87553.9875,0.15333681975364324,2,0
1766678576578,2025-12-25,2025-12-25 17:02:56,88309.94,1762563984835.46,22855957717.53,231.4069376277399,0.708989027491036,2.724773577800277,87610.79083333333,0.7980171848884441,2,0
1766682097257,2025-12-25,2025-12-25 18:01:37,88032.85,1758375614108.23,22307075498.56,230.47148570133606,-0.3137698881915174,-2.401484224609929,87645.03916666667,0.44247893208863964,2,0
1766685725435,2025-12-25,2025-12-25 19:02:05,88117.05,1759178944836.66,21516314693.94,235.23843520105254,0.09564611392223199,-3.5448878301911346,87680.39291666668,0.49800995274773996,2,0
1766689400859,2025-12-25,2025-12-25 20:03:20,88180.4,1760756590857.22,21108536672.67,249.5993460053054,0.07189301049002061,-1.8952038351848888,87711.93041666667,0.5341001858104216,2,0
1766692867925,2025-12-25,2025-12-25 21:01:07,88087.48,1758841159314.12,20742549500.94,256.555332754679,-0.10537489056524629,-1.7338348811448245,87736.47583333333,0.40006640719584297,2,0
1766696472608,2025-12-25,2025-12-25 22:01:12,87827.39,1753267120460.03,21131945308.78,252.18263381097998,-0.2952632996198745,1.8772803594965692,87750.03708333334,0.08815143473181243,2,0
1766700124550,2025-12-25,2025-12-25 23:02:04,87829.2,1754647208724.78,21264423714.16,251.44233770722974,0.002060860512864693,0.6269106011975056,87758.13500000001,0.08097824777154593,2,0
1766703714838,2025-12-26,2025-12-26 00:01:54,87535.28,1747385186588.09,21732937969.99,252.22631134553131,-0.3346495243039871,2.2032774653470533,87741.20041666667,-0.23469067631716592,2,0
1766707272572,2025-12-26,2025-12-26 01:01:12,87192.23,1741524937162.25,22750463865.46,274.6433356870818,-0.3918991291282814,4.6819527892411505,87724.6675,-0.606941599408171,2,0
1766710890958,2025-12-26,2025-12-26 02:01:30,87065.34,1737954586896.27,23959270387.53,303.1098133482555,-0.1455290224828487,5.313326924754369,87706.36208333333,-0.730872958479647,2,0
1766714477600,2025-12-26,2025-12-26 03:01:17,87370.47,1744539307752.11,23856408386.26,310.44075676537227,0.35046092968797904,-0.4293202572793531,87695.77208333333,-0.37094386149449554,2,0
1766718116467,2025-12-26,2025-12-26 04:01:56,89180.44,1780095513381.4,29247521540.2,433.7575892528334,2.0716038267849513,22.59817599804752,87752.18416666666,1.6276014630253244,2,-1
1766721699516,2025-12-26,2025-12-26 05:01:39,88731.57,1771473488186.48,31833553977.78,477.682935031113,-0.5033278597862845,8.841885744149502,87791.5225,1.0707725224835924,2,0
1766725229850,2025-12-26,2025-12-26 06:00:29,88961.51,1776514379652.93,32828780291.7,533.6197600694763,0.2591411377032893,3.1263437146058948,87842.98166666667,1.2733269205020203,2,0
1766728899748,2025-12-26,2025-12-26 07:01:39,88923.63,1774119697237.98,33091563214.61,576.05780180019,-0.042580212498632974,0.8004650814774195,87894.16166666667,1.1712590618220295,2,0
1766732429181,2025-12-26,2025-12-26 08:00:29,89107.92,1779327599269.88,34020441112.11,625.7519860255077,0.20724525078428258,2.8069931041815988,87950.94333333334,1.3154795421371692,2,0
1766736116501,2025-12-26,2025-12-26 09:01:56,88520.98,1768066322857.02,36509070656.75,635.3208038910068,-0.6586844356820332,7.315100754981518,87981.31708333333,0.6133835393206436,2,0
1766739619744,2025-12-26,2025-12-26 10:00:19,88662.46,1769925084312.02,37286226082.03,641.5770259762422,0.1598265179622027,2.1286639492597237,88029.44583333332,0.7190936631194739,2,0
1766743288240,2025-12-26,2025-12-26 11:01:28,88758.12,1772641819414.59,37507418950.58,646.2571522994551,0.10789233684693755,0.5932294356188805,88083.46250000001,0.7659298134425477,2,0
1766746891840,2025-12-26,2025-12-26 12:01:31,88688.99,1770997778579.79,37544104647.77,638.0822212111364,-0.07788583174135333,0.09780917540163081,88139.13416666667,0.6238498239540057,2,0
1766750513406,2025-12-26,2025-12-26 13:01:53,88518.4,1767247366484.92,37486224792.17,626.1305739419146,-0.1923463104044898,-0.15416496449446315,88182.75374999999,0.3806257297788291,2,0
1766754095533,2025-12-26,2025-12-26 14:01:35,88624.77,1769746088091.85,37845492424.06,615.5128415996749,0.12016710649991325,0.9583990756120153,88229.03458333334,0.4485319583689722,2,0
1766757677797,2025-12-26,2025-12-26 15:01:17,88950.88,1776600906291.4,38033299537.79,616.3800138322322,0.36796710445623493,0.4962469813462045,88286.06416666666,0.7530246586576792,2,0
1766761300414,2025-12-26,2025-12-26 16:01:40,87522.07,1748323185946.8,40834034786.69,624.2700859997259,-1.6062910226408045,7.36390290334179,88279.14041666668,-0.8575869827157242,2,-1
1766764868712,2025-12-26,2025-12-26 17:01:08,87068.9,1736439425913.67,45812210815.24,671.2402958477386,-0.5177779730301313,12.191242071852892,88227.43041666667,-1.3131181665331857,2,-1
1766768524300,2025-12-26,2025-12-26 18:02:04,87176.53,1740059694383.04,46623629702.74,703.9928961259827,0.12361474648239223,1.771184741056131,88191.75041666668,-1.1511512265832284,2,0
1766772077656,2025-12-26,2025-12-26 19:01:17,87246.35,1742078892656.42,46601771915.97,729.9657965325798,0.08009036377107925,-0.046881349455962784,88155.47125,-1.0312703648555408,2,0
1766775717811,2025-12-26,2025-12-26 20:01:57,87232.24,1741586102979.71,47788456514.1,753.8258169181871,-0.0161725963321091,2.5464366468076927,88115.96458333333,-1.0029108658256474,2,0
1766779308003,2025-12-26,2025-12-26 21:01:48,87455.09,1745933351218.0,47912581062.25,765.8217513747187,0.25546747395228664,0.2597375123705392,88089.61499999999,-0.720317599299298,2,0
1766782872312,2025-12-26,2025-12-26 22:01:12,87541.23,1748493369881.86,48669058149.84,772.2823356987169,0.098496268198911,1.5788694134577064,88077.69166666667,-0.6090777999688378,2,0
1766786518301,2025-12-26,2025-12-26 23:01:58,87447.21,1745901186167.47,48559833374.66,781.5074428420959,-0.1074008213044153,-0.2244234413653845,88061.77541666666,-0.6978798846137467,2,0
1766790081191,2025-12-27,2025-12-27 00:01:21,87457.38,1744796346570.12,48380879228.7,783.9471715648626,0.011629873611740393,-0.36852298190419575,88058.52958333334,-0.6826704763045582,2,0
1766793763038,2025-12-27,2025-12-27 01:02:43,87305.96,1743187621561.16,47130449135.79,778.8098481753254,-0.17313576052701007,-2.5845542967483537,88063.26833333333,-0.8599593765550337,2,0
1766797316965,2025-12-27,2025-12-27 02:01:56,87331.83,1743816339745.05,46503732850.17,765.7537341050651,0.02963142493364046,-1.3297481715362824,88074.37208333334,-0.8430852991273814,2,0
1766800844656,2025-12-27,2025-12-27 03:00:44,87410.6,1744984700632.19,45297362742.95,764.1921026637006,0.09019620910268866,-2.5941360688329973,88076.04416666667,-0.7555336674833457,2,0
1766804448114,2025-12-27,2025-12-27 04:00:48,87385.78,1744746745604.9,40579923915.85,738.8102768682768,-0.02839472558249234,-10.414378545325388,88001.26666666666,-0.6994065994504594,2,0
1766808099492,2025-12-27,2025-12-27 05:01:39,87449.49,1746085737360.27,38154939388.91,730.0077485396448,0.07290659876242334,-5.975823246905665,87947.84666666666,-0.5666502200508596,2,0
1766811724345,2025-12-27,2025-12-27 06:02:04,87413.43,1745488358749.38,36982826967.22,704.4946291442842,-0.04123523190359135,-3.0719808246653546,87883.34333333334,-0.5347012477108515,2,0
1766815256744,2025-12-27,2025-12-27 07:00:56,87449.56,1746150155564.21,36380113019.09,673.4281719411341,0.041332321589493404,-1.6297130250865433,87821.92375,-0.42399862596952514,2,0
